transaction_id,amount,merchant_category,device_change_flag,ip_change_flag,hour_of_day,user_txn_count_30d,time_since_last_txn_min,is_fraud
4780,103.4,electronics,0,0,18,14,136.7,0
4781,116.13,jewelry,0,0,6,7,117.0,0
4782,38.28,jewelry,0,0,17,20,955.8,0
4783,166.38,grocery,0,0,17,16,233.0,0
4784,26.69,utilities,0,0,18,16,287.7,0
4785,46.36,utilities,0,1,8,18,297.9,0
4786,247.65,fuel,0,0,14,13,475.3,0
4787,62.43,electronics,0,0,11,11,50.9,0
4788,136.66,online_retail,0,0,5,14,375.0,0
4789,174.74,grocery,0,0,18,14,1150.3,0
4790,91.74,jewelry,1,0,14,15,681.8,0
4791,136.6,dining,0,0,16,18,20.6,0
4792,140.99,grocery,0,0,9,12,449.4,0
4793,167.08,grocery,0,0,8,10,61.9,0
4794,159.26,grocery,1,0,21,11,512.5,0
4795,122.1,grocery,0,0,16,21,375.3,0
4796,109.82,online_retail,0,0,15,14,127.7,1
4797,154.24,utilities,0,0,12,15,197.9,0
4798,25.77,entertainment,0,0,14,12,48.8,0
4799,201.35,utilities,0,1,14,19,235.4,0
4800,122.99,jewelry,0,0,14,17,551.1,0
4801,109.01,utilities,0,0,20,12,30.1,0
4802,15.51,online_retail,0,0,9,10,28.7,0
4803,75.29,electronics,0,1,17,18,478.1,0
4804,43.23,grocery,0,0,9,12,103.2,0
4805,73.44,jewelry,0,0,11,10,102.6,0
4806,62.25,travel,1,0,11,16,44.8,0
4807,51.54,dining,0,0,8,16,476.6,0
4808,237.4,electronics,0,0,21,9,89.3,0
4809,223.32,travel,0,0,8,17,43.3,0
4810,69.93,pharmacy,0,0,6,16,680.5,0
4811,53.25,pharmacy,0,0,17,19,22.1,0
4812,9.51,travel,0,0,13,15,166.7,0
4813,71.01,fuel,0,0,18,19,154.9,0
4814,9.72,pharmacy,0,0,11,12,1003.9,0
4815,300.25,online_retail,0,1,13,14,420.0,0
4816,69.67,utilities,0,0,12,12,92.3,0
4817,127.16,online_retail,0,0,13,17,132.1,0
4818,101.53,grocery,0,0,5,9,378.6,0
4819,296.01,grocery,0,0,21,13,94.6,0
4820,187.09,fuel,0,0,18,18,213.1,0
4821,381.46,grocery,1,0,11,6,1.3,1
4822,109.18,electronics,0,0,20,14,695.4,0
4823,193.79,fuel,0,0,14,12,100.6,0
4824,85.46,entertainment,0,1,15,17,7.0,0
4825,37.08,dining,0,0,21,14,233.9,0
4826,147.84,dining,0,0,8,14,1265.3,0
4827,58.52,grocery,0,0,22,14,60.0,0
4828,19.77,grocery,0,0,21,15,415.2,0
4829,188.9,grocery,0,0,11,17,732.5,0
4830,109.61,pharmacy,0,0,12,13,303.1,0
4831,37.64,online_retail,0,0,19,11,119.7,0
4832,134.22,dining,0,0,7,19,1100.0,0
4833,124.67,pharmacy,1,0,17,13,291.3,0
4834,262.0,pharmacy,0,0,16,17,73.7,0
4835,164.89,fuel,0,0,10,18,112.4,0
4836,111.05,electronics,0,0,13,7,369.0,0
4837,117.76,dining,0,0,10,12,82.3,0
4838,4.74,jewelry,0,0,19,7,446.0,0
4839,69.19,entertainment,0,0,10,23,128.8,0
4840,123.15,travel,0,0,16,15,194.9,0
4841,62.46,online_retail,1,0,11,14,608.5,0
4842,217.28,grocery,1,1,18,16,146.5,0
4843,118.94,fuel,0,0,14,17,1447.9,0
4844,30.82,fuel,0,0,5,13,80.9,0
4845,77.22,dining,0,0,18,18,10.1,0
4846,153.84,grocery,0,0,6,21,59.3,0
4847,325.78,entertainment,0,0,22,14,218.8,0
4848,16.31,electronics,0,1,20,11,6.1,0
4849,262.68,dining,0,0,12,11,214.4,0
4850,115.55,grocery,0,0,13,11,279.5,0
4851,71.89,jewelry,1,0,9,11,102.8,0
4852,19.98,utilities,0,0,19,13,9.1,0
4853,116.7,grocery,0,0,22,15,686.8,0
4854,96.28,pharmacy,0,0,16,16,8.2,1
4855,138.24,online_retail,0,0,5,10,700.9,0
4856,69.27,jewelry,0,0,17,8,264.9,0
4857,117.61,online_retail,0,0,5,14,1170.8,0
4858,271.49,dining,0,0,22,11,135.7,0
4859,111.21,jewelry,0,0,0,14,431.0,0
4860,66.62,electronics,0,0,20,13,9.4,0
4861,60.84,dining,0,0,17,19,146.0,0
4862,53.72,entertainment,0,0,22,17,112.6,0
4863,98.49,travel,0,0,18,19,63.1,0
4864,134.81,jewelry,1,0,20,10,16.0,0
4865,110.56,grocery,0,0,21,13,262.0,0
4866,326.07,pharmacy,0,1,17,13,563.8,0
4867,42.95,grocery,0,0,17,12,31.5,0
4868,593.28,travel,0,1,11,16,47.5,0
4869,137.27,dining,0,1,16,14,5.2,0
4870,140.74,utilities,0,1,19,14,793.9,0
4871,346.0,online_retail,0,0,19,12,560.9,0
4872,597.86,dining,1,0,10,15,189.5,0
4873,97.74,grocery,0,1,15,18,220.1,0
4874,84.2,travel,0,0,13,9,31.3,0
4875,65.75,dining,1,0,6,12,160.2,0
4876,24.86,fuel,0,1,18,9,64.5,0
4877,188.68,entertainment,0,1,20,17,150.6,0
4878,74.03,online_retail,0,0,19,15,524.9,0
4879,23.8,utilities,0,0,15,12,162.5,0
4880,87.46,fuel,1,0,20,14,30.8,0
4881,121.79,utilities,0,1,18,19,74.5,0
4882,67.86,online_retail,0,0,14,11,2336.9,0
4883,58.75,online_retail,0,0,10,11,302.8,0
4884,166.93,entertainment,0,0,19,7,252.5,0
4885,37.51,fuel,0,0,7,21,66.1,0
4886,180.2,dining,0,0,8,14,324.8,0
4887,133.59,grocery,1,1,14,20,102.9,0
4888,346.5,online_retail,0,0,20,12,504.9,0
4889,152.56,utilities,0,0,17,21,266.7,0
4890,260.15,entertainment,0,0,8,17,145.8,0
4891,343.57,pharmacy,0,0,9,8,68.4,0
4892,221.65,dining,0,1,18,15,121.7,0
4893,153.02,electronics,1,0,9,18,214.9,0
4894,155.03,travel,0,0,22,15,319.3,0
4895,10.58,jewelry,0,0,19,12,410.0,0
4896,51.95,grocery,1,1,17,11,189.1,0
4897,77.17,electronics,0,1,13,14,297.4,0
4898,143.93,jewelry,1,0,1,15,678.7,0
4899,136.2,entertainment,1,0,21,13,271.6,0
4900,120.07,dining,0,0,13,14,51.1,0
4901,73.34,travel,0,1,6,22,1040.4,0
4902,179.67,dining,1,0,22,8,798.3,0
4903,169.88,dining,0,0,3,12,2512.2,0
4904,154.3,travel,0,0,7,15,188.5,0
4905,479.08,entertainment,0,0,7,13,355.9,0
4906,158.94,dining,0,0,7,14,28.7,0
4907,166.44,jewelry,0,0,1,12,302.9,0
4908,214.75,fuel,0,0,20,19,36.3,0
4909,91.15,travel,0,0,16,15,305.9,1
4910,182.42,entertainment,0,0,22,15,661.2,0
4911,46.91,jewelry,0,0,5,10,249.8,0
4912,151.8,dining,0,0,10,6,485.7,0
4913,73.88,dining,0,0,19,14,308.2,1
4914,52.43,entertainment,0,0,6,16,723.8,0
4915,82.13,fuel,0,0,11,20,250.5,0
4916,159.75,travel,0,0,7,21,49.6,0
4917,126.69,pharmacy,0,0,5,12,292.0,0
4918,176.64,travel,1,0,19,17,14.0,0
4919,61.52,dining,0,1,12,17,515.2,0
4920,36.49,travel,0,0,19,13,37.4,0
4921,119.98,utilities,0,0,9,18,262.5,0
4922,142.6,fuel,0,0,16,13,494.6,0
4923,125.73,entertainment,0,0,15,20,292.2,0
4924,215.58,utilities,0,1,0,6,65.3,1
4925,119.02,entertainment,0,0,21,16,94.2,0
4926,186.07,utilities,1,0,11,5,86.9,1
4927,295.08,entertainment,0,1,0,9,404.4,0
4928,30.53,grocery,0,0,18,16,237.9,0
4929,85.77,fuel,1,1,19,15,592.5,0
4930,53.42,utilities,0,0,6,10,378.4,0
4931,87.78,utilities,0,1,8,9,8.7,0
4932,141.79,utilities,0,0,21,16,518.3,0
4933,58.94,entertainment,0,0,22,15,99.1,0
4934,12.39,online_retail,0,0,19,16,163.4,0
4935,164.84,fuel,0,0,19,11,41.1,0
4936,31.54,fuel,0,0,21,18,316.1,0
4937,22.34,utilities,0,0,21,15,777.9,0
4938,44.47,online_retail,0,1,17,11,708.4,0
4939,75.75,pharmacy,0,0,15,16,668.4,0
4940,99.77,utilities,0,0,13,18,277.9,0
4941,410.11,travel,1,1,4,7,21.4,1
4942,162.14,electronics,1,0,9,11,202.0,0
4943,115.85,pharmacy,1,0,12,12,741.4,0
4944,109.81,pharmacy,0,0,11,10,449.4,0
4945,171.8,entertainment,0,0,12,19,891.3,0
4946,44.54,travel,0,0,6,10,562.2,0
4947,96.05,online_retail,0,1,2,12,714.8,1
4948,32.27,fuel,0,1,21,18,684.8,0
4949,122.83,entertainment,0,0,8,8,26.9,0
4950,62.93,jewelry,0,1,5,18,845.7,0
4951,146.13,entertainment,0,1,11,7,94.3,0
4952,29.67,electronics,0,0,7,15,875.2,1
4953,89.66,dining,0,0,10,14,3.9,0
4954,49.07,dining,0,0,17,11,237.7,0
4955,175.42,grocery,0,0,6,15,1882.5,0
4956,38.83,jewelry,0,0,6,12,577.8,0
4957,31.22,online_retail,0,0,20,12,354.3,0
4958,88.53,jewelry,0,0,18,21,298.5,0
4959,51.46,fuel,1,0,17,13,31.5,0
4960,103.48,electronics,0,0,9,9,256.9,0
4961,45.8,jewelry,0,0,7,15,57.1,0
4962,307.9,travel,0,0,15,13,48.7,0
4963,151.65,fuel,0,0,9,13,398.4,0
4964,121.61,electronics,0,0,9,11,903.2,0
4965,94.12,travel,0,0,16,17,402.2,0
4966,209.66,electronics,0,0,0,11,929.5,0
4967,50.84,pharmacy,1,0,10,19,56.8,0
4968,75.72,entertainment,0,0,14,14,16.0,0
4969,61.19,fuel,1,0,22,25,122.7,0
4970,96.05,utilities,0,0,19,15,465.7,0
4971,65.02,fuel,0,0,9,15,229.4,0
4972,19.22,dining,1,0,6,18,624.6,0
4973,64.82,dining,0,0,18,16,110.3,0
4974,41.49,online_retail,0,0,14,18,11.6,0
4975,231.7,online_retail,0,0,19,17,975.0,0
4976,22.6,online_retail,0,0,19,15,78.0,0
4977,22.7,travel,0,0,13,17,166.9,0
4978,97.57,travel,0,0,20,22,506.4,0
4979,67.25,jewelry,0,0,18,15,1.3,1
4980,272.23,pharmacy,0,0,4,2,32.8,1
4981,53.59,utilities,0,0,9,18,68.0,0
4982,38.67,entertainment,0,0,8,16,91.1,0
4983,110.33,utilities,0,0,10,11,10.2,0
4984,115.06,jewelry,0,1,15,14,909.3,0
4985,54.98,dining,0,0,13,13,595.4,0
4986,26.32,jewelry,0,0,18,6,288.5,0
4987,105.19,online_retail,0,0,7,10,287.8,0
4988,32.97,jewelry,1,0,8,13,402.8,0
4989,56.75,travel,0,0,21,8,408.5,0
4990,56.18,dining,0,0,14,28,46.2,0
4991,121.46,electronics,0,1,16,11,746.6,0
4992,125.24,online_retail,0,0,8,10,992.1,0
4993,176.61,pharmacy,0,0,7,16,11.7,0
4994,148.61,entertainment,0,0,15,13,83.5,0
4995,143.8,pharmacy,1,0,12,17,839.6,0
4996,55.0,online_retail,0,0,19,10,541.7,0
4997,144.67,electronics,0,0,20,20,198.6,0
4998,108.33,grocery,0,0,10,14,607.4,0
4999,190.38,dining,0,0,4,17,520.9,0
5000,25.65,electronics,0,0,21,16,707.8,0
5001,85.33,jewelry,0,0,9,13,391.2,0
5002,100.48,grocery,0,0,14,10,505.9,0
5003,131.5,electronics,0,0,16,10,77.1,0
5004,183.78,fuel,0,1,0,15,85.9,0
5005,26.8,pharmacy,0,0,18,16,687.7,0
5006,75.95,grocery,0,0,17,14,71.3,0
5007,255.1,utilities,0,0,22,15,31.3,0
5008,33.3,grocery,0,0,11,7,157.7,0
5009,102.47,fuel,0,0,10,13,108.5,0
5010,180.0,fuel,0,0,18,14,275.7,0
5011,80.38,electronics,0,0,6,8,91.0,0
5012,224.3,utilities,0,0,11,12,973.2,0
5013,244.07,utilities,0,0,13,13,49.6,0
5014,73.33,jewelry,0,0,6,12,237.0,0
5015,125.47,grocery,0,1,4,6,18.2,1
5016,79.7,utilities,1,0,7,12,466.0,0
5017,89.53,pharmacy,0,0,6,16,246.2,0
5018,185.88,utilities,0,0,19,12,169.4,0
5019,34.8,utilities,0,1,12,15,211.2,0
5020,134.91,pharmacy,0,0,2,10,85.2,0
5021,20.43,grocery,0,0,17,15,199.5,0
5022,14.88,online_retail,0,0,22,13,168.7,0
5023,257.77,online_retail,0,0,2,12,313.1,0
5024,104.89,utilities,0,0,12,13,32.6,0
5025,49.66,online_retail,0,0,18,15,652.5,0
5026,178.43,online_retail,0,0,10,14,279.0,0
5027,248.9,dining,0,1,11,15,62.3,0
5028,141.09,dining,0,1,6,13,49.0,0
5029,96.61,dining,0,1,2,10,460.1,0
5030,37.74,jewelry,0,0,15,15,60.1,0
5031,91.33,utilities,0,1,6,14,254.9,0
5032,110.57,online_retail,0,0,22,9,278.9,0
5033,119.14,grocery,0,0,6,22,176.2,0
5034,53.26,dining,0,0,16,27,49.5,0
5035,351.13,jewelry,0,0,21,13,229.0,0
5036,152.43,fuel,0,0,0,18,23.3,0
5037,123.08,online_retail,1,0,19,17,325.8,0
5038,72.9,dining,0,0,10,13,956.8,0
5039,341.42,dining,0,1,17,11,268.8,0
5040,101.35,utilities,0,0,9,16,242.8,0
5041,115.67,fuel,0,0,2,13,331.5,0
5042,80.66,jewelry,0,0,10,14,269.6,0
5043,87.24,online_retail,0,0,7,9,332.4,0
5044,45.42,online_retail,0,0,18,14,732.9,0
5045,123.8,electronics,0,0,15,12,97.4,0
5046,518.29,pharmacy,0,1,0,6,60.3,1
5047,45.82,online_retail,0,0,20,16,99.4,0
5048,19.09,grocery,0,0,5,24,103.0,0
5049,348.14,travel,0,0,21,15,150.4,0
5050,220.45,fuel,0,0,8,15,172.4,0
5051,107.62,fuel,0,0,8,14,165.1,0
5052,177.38,online_retail,0,0,20,16,247.6,0
5053,26.88,jewelry,0,1,9,14,48.1,0
5054,104.2,electronics,1,0,18,12,706.0,0
5055,139.32,online_retail,0,0,14,18,470.2,0
5056,289.56,electronics,0,0,17,11,147.2,0
5057,21.53,pharmacy,0,0,13,12,283.1,0
5058,272.28,entertainment,0,0,9,19,153.9,0
5059,283.22,pharmacy,0,0,11,11,309.2,0
5060,179.59,dining,0,0,21,20,138.4,0
5061,204.84,utilities,0,0,10,14,168.1,0
5062,191.8,dining,0,1,16,12,449.3,0
5063,38.75,grocery,0,0,20,14,607.8,0
5064,116.07,electronics,0,0,21,15,390.4,0
5065,156.04,pharmacy,0,0,17,11,41.7,0
5066,143.69,electronics,0,0,2,8,74.2,0
5067,146.31,utilities,0,1,12,8,68.7,0
5068,29.36,jewelry,0,0,21,9,263.1,0
5069,83.51,utilities,0,0,7,20,452.5,0
5070,113.06,fuel,0,0,0,6,259.9,0
5071,163.55,utilities,0,0,20,19,329.4,0
5072,5.49,travel,0,0,21,16,234.1,0
5073,78.49,electronics,0,0,21,18,518.4,0
5074,79.64,utilities,1,1,13,13,368.7,0
5075,5.85,utilities,0,0,2,17,398.6,0
5076,81.78,travel,1,1,12,12,417.3,0
5077,32.79,pharmacy,1,0,20,14,212.7,0
5078,91.72,entertainment,0,1,14,14,416.2,0
5079,87.52,grocery,0,0,17,13,270.9,0
5080,322.69,jewelry,0,0,2,17,591.5,0
5081,136.79,jewelry,0,0,7,19,386.5,0
5082,50.31,electronics,0,0,21,17,120.4,0
5083,95.73,travel,0,1,13,17,122.2,0
5084,173.26,dining,0,0,18,9,291.9,0
5085,85.33,online_retail,0,0,21,15,80.3,0
5086,463.7,pharmacy,0,0,19,20,276.2,0
5087,46.02,dining,0,0,5,16,134.1,0
5088,30.39,online_retail,0,0,13,13,295.8,0
5089,78.06,online_retail,0,0,12,12,74.7,0
5090,105.59,travel,0,0,9,16,381.1,0
5091,254.95,dining,0,0,18,8,282.9,1
5092,21.41,fuel,0,0,17,15,244.6,0
5093,137.72,fuel,0,0,8,13,19.5,0
5094,48.41,travel,0,0,15,12,247.7,0
5095,143.85,utilities,0,0,20,19,480.3,0
5096,70.67,grocery,0,0,16,12,588.2,0
5097,160.65,grocery,0,1,14,16,209.6,0
5098,70.75,pharmacy,0,0,8,19,87.8,0
5099,184.92,entertainment,0,1,5,11,143.6,0
5100,400.88,pharmacy,1,1,19,8,58.0,1
5101,110.88,grocery,0,0,16,10,366.5,0
5102,139.91,jewelry,0,0,11,12,111.6,1
5103,186.35,online_retail,0,0,5,20,189.9,0
5104,65.9,online_retail,1,1,2,14,757.7,0
5105,234.79,entertainment,0,0,0,19,149.5,0
5106,39.13,online_retail,0,0,11,10,17.3,0
5107,143.57,fuel,0,0,21,23,645.0,0
5108,117.82,electronics,0,0,17,11,741.5,0
5109,77.35,electronics,0,1,6,21,458.3,0
5110,108.1,grocery,0,0,7,13,158.1,0
5111,130.67,grocery,0,0,12,23,295.5,0
5112,86.27,grocery,0,0,4,13,181.0,0
5113,104.47,fuel,0,0,21,6,91.1,0
5114,71.36,pharmacy,0,0,22,12,235.5,0
5115,40.82,entertainment,0,0,12,13,200.2,0
5116,48.04,utilities,0,0,13,15,245.5,0
5117,66.67,entertainment,0,0,11,25,203.3,0
5118,181.74,fuel,1,0,22,18,129.8,0
5119,200.62,entertainment,0,0,17,13,142.5,0
5120,45.79,utilities,0,0,20,13,51.9,0
5121,112.96,online_retail,0,0,18,12,585.6,0
5122,149.13,fuel,0,0,7,20,1516.0,0
5123,31.84,grocery,0,0,21,18,45.9,0
5124,110.74,fuel,0,0,18,8,57.1,0
5125,54.39,fuel,0,0,10,14,32.2,0
5126,70.67,jewelry,0,0,12,10,8.8,0
5127,149.52,entertainment,0,1,20,7,154.1,0
5128,136.47,grocery,1,0,22,21,59.0,0
5129,90.68,grocery,1,0,19,19,104.6,0
5130,80.42,utilities,0,0,0,13,920.6,0
5131,130.67,dining,0,0,13,11,452.4,0
5132,104.46,utilities,0,1,18,17,231.2,0
5133,174.9,electronics,0,1,18,17,150.1,0
5134,88.86,online_retail,0,0,17,11,114.7,0
5135,300.4,utilities,0,1,2,6,21.9,1
5136,160.75,utilities,0,0,19,10,72.9,0
5137,92.73,utilities,0,0,8,17,721.8,0
5138,100.06,utilities,0,0,3,17,165.1,0
5139,114.9,electronics,0,0,21,15,97.1,0
5140,103.25,utilities,0,0,3,11,102.5,1
5141,105.94,grocery,0,0,5,15,269.1,0
5142,64.52,entertainment,0,0,18,13,114.0,0
5143,163.87,dining,1,0,22,15,1136.5,0
5144,377.4,dining,0,0,1,10,515.6,0
5145,60.37,entertainment,0,0,19,7,303.1,0
5146,63.77,travel,0,0,13,15,192.6,0
5147,223.62,utilities,0,0,18,17,50.5,0
5148,51.2,fuel,1,0,13,15,133.3,0
5149,97.5,pharmacy,0,0,4,20,201.3,0
5150,266.74,entertainment,0,1,4,18,843.7,0
5151,54.35,jewelry,0,0,20,9,24.4,0
5152,55.89,grocery,0,0,15,18,1390.7,0
5153,140.67,fuel,0,0,16,14,1245.0,0
5154,71.56,jewelry,0,0,22,12,546.5,0
5155,35.2,dining,1,0,7,9,378.8,0
5156,157.92,grocery,0,1,5,15,824.7,0
5157,93.79,utilities,0,1,20,15,220.8,0
5158,24.65,pharmacy,0,0,21,20,35.5,0
5159,54.55,electronics,0,0,9,12,71.9,0
5160,102.19,fuel,0,0,20,16,359.0,0
5161,117.15,online_retail,1,0,1,11,13.7,0
5162,41.21,utilities,1,0,19,10,1937.7,0
5163,40.34,entertainment,0,0,8,10,484.8,0
5164,183.0,entertainment,0,1,16,9,289.2,0
5165,55.49,grocery,0,0,18,21,256.4,0
5166,139.21,fuel,1,0,9,19,383.3,0
5167,107.87,grocery,0,1,6,12,317.5,0
5168,116.73,pharmacy,0,0,17,17,207.6,0
5169,173.69,jewelry,1,0,2,7,40.0,1
5170,148.0,fuel,0,1,8,16,713.8,0
5171,112.44,entertainment,0,0,14,16,104.8,0
5172,75.03,electronics,0,0,22,11,95.9,0
5173,343.01,jewelry,0,1,14,9,17.0,1
5174,38.56,utilities,0,0,22,19,35.1,0
5175,88.62,pharmacy,0,0,17,16,222.8,0
5176,74.64,utilities,0,0,10,14,330.5,0
5177,129.78,jewelry,0,0,11,8,92.0,0
5178,72.35,travel,1,0,15,12,193.3,0
5179,55.33,jewelry,0,0,20,11,130.1,0
5180,274.01,electronics,0,0,6,10,222.3,0
5181,32.22,utilities,0,0,14,11,564.1,0
5182,383.97,dining,1,0,15,16,438.3,0
5183,107.21,dining,0,0,17,18,254.4,0
5184,212.58,fuel,1,1,9,7,46.1,0
5185,249.06,electronics,1,0,16,19,534.1,0
5186,69.6,utilities,0,0,16,14,51.4,0
5187,173.79,electronics,1,0,12,14,176.7,0
5188,54.43,dining,0,0,16,16,6.2,0
5189,248.53,online_retail,0,0,16,23,207.1,0
5190,178.12,online_retail,0,0,1,15,459.0,0
5191,54.88,pharmacy,0,0,15,16,181.0,0
5192,66.92,travel,0,1,10,10,1547.4,0
5193,78.86,utilities,0,0,22,10,474.3,0
5194,133.72,electronics,0,0,22,11,347.7,0
5195,54.72,utilities,0,0,8,11,136.5,0
5196,142.9,pharmacy,0,0,17,22,2.0,0
5197,87.3,grocery,0,0,18,10,178.4,0
5198,86.88,dining,0,0,22,15,617.3,0
5199,84.7,electronics,0,0,17,18,88.4,0
5200,57.96,dining,0,0,10,17,108.0,1
5201,103.93,entertainment,1,0,18,17,798.2,0
5202,78.75,fuel,0,0,10,14,66.7,0
5203,53.26,utilities,0,0,16,16,368.9,0
5204,69.97,electronics,0,0,16,13,8.3,0
5205,60.24,pharmacy,0,1,17,16,216.7,0
5206,155.23,fuel,0,0,16,15,243.4,0
5207,179.39,entertainment,0,1,17,14,206.7,0
5208,96.3,electronics,0,0,19,10,89.1,0
5209,59.35,fuel,0,0,8,18,284.6,0
5210,39.03,entertainment,0,0,19,12,190.7,0
5211,150.72,travel,0,0,18,12,787.9,0
5212,82.29,entertainment,0,1,8,7,334.6,0
5213,25.4,jewelry,0,1,17,16,77.4,0
5214,62.4,online_retail,0,0,9,13,54.2,0
5215,79.4,online_retail,0,0,20,16,166.0,0
5216,50.78,utilities,0,1,22,17,107.0,0
5217,59.2,entertainment,0,0,12,12,472.4,0
5218,99.72,jewelry,0,0,1,16,8.9,0
5219,286.05,jewelry,0,0,14,11,26.6,0
5220,66.12,travel,0,1,13,19,143.7,0
5221,23.17,fuel,0,1,7,12,283.2,0
5222,76.58,jewelry,0,0,18,13,104.6,0
5223,97.41,fuel,0,0,18,17,486.3,0
5224,38.93,entertainment,0,0,17,13,92.6,0
5225,55.14,travel,0,0,9,8,2.7,0
5226,125.9,online_retail,0,0,4,24,165.3,0
5227,81.33,fuel,0,0,13,13,1168.7,0
5228,121.9,electronics,0,0,8,17,338.2,0
5229,127.63,electronics,0,0,9,20,607.7,0
5230,223.71,pharmacy,0,0,7,23,148.7,0
5231,112.98,pharmacy,0,1,22,13,336.2,0
5232,83.41,travel,0,0,2,11,934.8,0
5233,116.88,pharmacy,0,1,18,16,60.0,0
5234,117.01,entertainment,0,0,17,14,83.5,0
5235,263.79,entertainment,1,0,4,9,27.1,1
5236,145.75,pharmacy,0,0,13,14,1303.6,0
5237,71.06,grocery,1,0,15,16,71.6,0
5238,339.83,entertainment,0,0,17,12,66.3,0
5239,100.74,pharmacy,0,0,9,18,109.4,0
5240,219.51,fuel,1,0,22,15,1036.7,0
5241,189.98,fuel,0,0,4,12,151.9,0
5242,158.65,grocery,0,0,19,14,325.6,0
5243,73.33,dining,0,0,13,20,977.1,0
5244,279.52,entertainment,0,0,3,13,2224.9,0
5245,9.74,utilities,0,0,10,10,127.1,0
5246,138.26,dining,0,0,7,15,239.0,0
5247,89.63,pharmacy,0,0,14,13,3.0,0
5248,40.55,fuel,0,0,12,10,677.5,0
5249,88.08,grocery,0,0,20,14,520.2,0
5250,272.06,online_retail,0,0,12,14,80.0,0
5251,268.88,entertainment,1,1,0,4,4.6,1
5252,48.03,fuel,0,1,16,17,164.1,0
5253,101.52,electronics,1,0,9,11,109.7,0
5254,98.82,jewelry,0,0,15,14,170.1,0
5255,122.14,entertainment,0,1,8,11,82.7,0
5256,162.63,travel,0,0,11,11,85.6,0
5257,27.77,electronics,0,0,9,21,1191.0,0
5258,58.72,utilities,0,0,7,22,283.9,0
5259,162.64,utilities,0,0,18,20,18.1,0
5260,9.1,fuel,1,0,8,23,663.2,0
5261,65.7,electronics,0,0,8,13,73.0,0
5262,254.62,entertainment,0,0,13,13,471.9,0
5263,33.33,travel,0,0,6,12,456.5,0
5264,135.63,entertainment,0,0,14,21,364.1,0
5265,53.98,grocery,0,0,22,9,116.1,0
5266,53.29,electronics,0,0,10,15,3348.7,0
5267,216.52,electronics,0,1,20,18,389.5,0
5268,249.38,fuel,0,0,13,12,232.9,0
5269,210.41,fuel,0,1,21,13,160.5,0
5270,37.9,fuel,0,0,8,17,63.0,0
5271,74.99,utilities,1,0,15,15,423.3,0
5272,70.32,travel,0,0,6,15,188.0,1
5273,43.17,fuel,0,0,6,18,5.8,0
5274,191.0,jewelry,0,1,13,14,460.0,0
5275,108.61,electronics,0,0,20,10,82.4,0
5276,99.74,travel,0,0,1,9,539.2,0
5277,80.94,travel,0,0,8,13,90.9,0
5278,148.23,utilities,0,0,14,14,182.5,0
5279,268.82,utilities,1,1,17,14,202.3,0
5280,82.32,online_retail,1,0,1,11,249.8,0
5281,224.84,pharmacy,0,0,8,18,1.7,0
5282,74.41,grocery,0,0,16,11,4.9,0
5283,33.82,dining,0,0,10,9,410.1,0
5284,113.56,dining,0,1,9,20,561.9,0
5285,205.5,entertainment,1,0,22,14,12.2,0
5286,48.44,grocery,0,0,18,13,214.3,0
5287,51.06,travel,1,0,9,15,446.9,0
5288,286.06,electronics,0,0,16,11,263.6,0
5289,21.97,online_retail,0,0,15,22,444.5,0
5290,162.38,utilities,0,0,11,17,245.2,0
5291,75.29,grocery,0,0,13,6,78.5,0
5292,46.4,utilities,0,0,18,10,53.3,0
5293,68.35,grocery,1,0,11,14,1202.7,0
5294,152.17,online_retail,0,0,11,17,162.7,0
5295,40.38,utilities,0,1,7,6,829.5,0
5296,89.53,dining,0,0,7,13,50.5,0
5297,125.08,pharmacy,0,0,18,8,411.9,0
5298,130.0,dining,0,0,11,14,60.8,0
5299,42.83,jewelry,0,0,21,12,552.9,0
5300,193.68,grocery,1,0,16,14,1527.0,0
5301,114.39,travel,1,0,5,13,135.0,0
5302,47.77,pharmacy,0,0,7,10,29.0,0
5303,101.23,electronics,0,0,10,14,205.7,0
5304,53.51,fuel,0,0,10,9,517.4,0
5305,72.39,utilities,0,0,7,8,380.6,0
5306,195.01,dining,1,0,21,21,571.9,0
5307,148.64,online_retail,0,0,11,13,5.8,0
5308,57.17,travel,1,1,18,16,2093.0,0
5309,207.27,grocery,0,0,14,17,1384.1,0
5310,33.02,grocery,0,1,8,14,441.8,0
5311,91.35,utilities,1,0,12,7,585.8,0
5312,181.5,pharmacy,0,0,12,11,313.2,0
5313,124.69,fuel,0,0,13,9,1.7,0
5314,196.99,electronics,0,0,6,16,1722.8,0
5315,173.65,pharmacy,0,0,6,9,191.2,0
5316,78.3,electronics,0,0,5,18,953.1,0
5317,169.16,electronics,0,0,20,13,40.0,0
5318,112.81,entertainment,0,0,8,19,393.6,0
5319,128.96,pharmacy,0,0,10,14,5.1,0
5320,223.41,online_retail,0,1,17,13,127.0,0
5321,47.67,utilities,0,1,10,14,818.0,0
5322,39.31,dining,0,0,16,13,287.5,0
5323,32.28,entertainment,0,0,18,8,395.7,0
5324,49.97,online_retail,0,1,10,11,351.0,0
5325,150.0,online_retail,1,0,15,20,1004.4,0
5326,120.15,jewelry,0,0,10,19,217.5,0
5327,239.69,entertainment,0,0,21,13,131.3,0
5328,128.74,electronics,0,0,11,12,553.1,0
5329,37.14,electronics,0,0,15,10,286.7,0
