transaction_id,amount,device_change_flag,ip_change_flag,hour_of_day,user_txn_count_30d,time_since_last_txn_min,is_fraud,amount_zscore,high_velocity_flag,rapid_txn_flag,cat_grocery,cat_electronics,cat_travel,cat_fuel,cat_dining,cat_utilities,cat_online_retail,cat_jewelry,cat_pharmacy,cat_entertainment
9059,150.1,1,0,17,10,51.0,0,0.3127479383337055,0,0,1,0,0,0,0,0,0,0,0,0
19210,62.35,0,0,12,9,110.4,0,-0.6740607289308127,0,0,0,0,0,1,0,0,0,0,0,0
1190,47.18,0,0,21,11,400.0,0,-0.84237461465125,0,0,0,1,0,0,0,0,0,0,0,0
16617,217.78,0,0,15,15,133.9,0,1.0719141185231216,0,0,1,0,0,0,0,0,0,0,0,0
820,160.85,0,0,5,9,1380.9,0,0.5244999844914107,0,0,0,0,0,0,0,0,0,0,1,0
3884,208.33,0,0,21,12,1529.1,0,1.1268627438837315,0,0,0,0,0,0,0,1,0,0,0,0
8282,65.97,0,0,10,13,124.5,0,-0.6349113959684969,0,0,0,0,0,0,0,0,0,0,1,0
917,139.63,0,0,3,16,126.0,0,0.21150090201969135,0,0,0,0,0,0,1,0,0,0,0,0
8063,151.12,1,0,22,5,57.2,1,0.32418927260960995,0,0,1,0,0,0,0,0,0,0,0,0
10929,93.57,0,0,12,12,198.4,0,-0.3153814941148301,0,0,0,0,0,0,0,1,0,0,0,0
9528,204.71,1,0,21,14,297.0,0,0.9624262992549566,0,0,0,0,0,0,1,0,0,0,0,0
11840,102.29,0,0,21,20,56.3,0,-0.21934658311805896,0,0,0,0,0,0,1,0,0,0,0,0
12585,188.1,0,0,11,17,178.5,0,0.8726225823752711,0,0,0,0,0,0,0,1,0,0,0,0
18382,133.52,0,0,18,11,349.5,0,0.1905337847868443,0,0,0,0,0,0,0,0,0,0,1,0
7657,52.59,0,1,19,10,23.7,0,-0.7858940050985952,0,0,0,0,0,1,0,0,0,0,0,0
2642,30.86,1,0,16,25,13.9,0,-1.0335066882793738,0,0,0,1,0,0,0,0,0,0,0,0
8698,315.69,0,0,9,18,464.1,0,2.4569457353796085,0,0,0,0,0,0,0,0,0,1,0,0
8557,74.77,0,0,9,13,131.8,0,-0.5514516142091052,0,0,0,0,0,0,0,0,1,0,0,0
14775,171.68,0,1,19,21,334.7,0,0.6081727237783076,0,0,0,0,0,0,0,0,0,0,0,1
17664,93.7,0,1,16,16,287.0,0,-0.31618003907570774,0,0,0,0,0,0,0,0,0,0,0,1
19631,29.53,0,0,18,12,432.3,0,-1.0501230366999337,0,0,0,0,0,1,0,0,0,0,0,0
15311,75.45,0,1,14,16,58.4,0,-0.5437051958275062,0,0,0,0,0,0,0,0,1,0,0,0
832,50.05,0,0,13,12,209.9,0,-0.8330567059636962,0,0,0,0,0,0,0,0,1,0,0,0
9590,39.4,0,0,8,7,249.7,0,-0.9289733404335575,0,0,1,0,0,0,0,0,0,0,0,0
18125,118.34,0,1,8,21,908.2,0,-0.034153703191414794,0,0,0,0,0,0,1,0,0,0,0,0
9684,41.37,0,0,3,14,55.5,0,-0.9222718320358887,0,0,0,0,0,0,1,0,0,0,0,0
11034,10.04,0,1,22,18,260.5,0,-1.277340620444664,0,0,0,1,0,0,0,0,0,0,0,0
1852,156.81,0,1,13,13,635.9,0,0.3831309799473128,0,0,0,0,0,0,0,0,1,0,0,0
1553,152.3,0,1,19,14,73.9,0,0.38874080077695994,0,0,0,1,0,0,0,0,0,0,0,0
7068,179.51,0,1,1,11,36.5,1,0.6426397432889467,0,0,1,0,0,0,0,0,0,0,0,0
19992,22.08,0,0,11,12,430.1,0,-1.123251683236168,0,0,1,0,0,0,0,0,0,0,0,0
5838,93.79,0,0,7,15,6.0,0,-0.3174238092474344,0,0,0,0,0,0,1,0,0,0,0,0
4050,119.41,0,0,19,19,654.4,0,-0.02024856313842866,0,0,0,0,0,1,0,0,0,0,0,0
10225,68.43,0,1,13,17,520.4,0,-0.6048507720653414,0,0,0,0,0,0,0,0,0,0,1,0
2361,243.93,0,0,14,20,156.0,0,1.4065423741988947,0,0,0,0,0,1,0,0,0,0,0,0
7760,191.59,0,0,18,14,86.9,0,0.9164830946671411,0,0,0,0,0,0,0,1,0,0,0,0
18034,58.83,0,0,1,9,50.5,0,-0.7330367745071706,0,0,0,0,0,0,0,0,1,0,0,0
11703,184.88,0,0,18,11,1086.2,0,0.7299281367288581,0,0,0,0,0,1,0,0,0,0,0,0
5414,92.9,0,0,10,16,110.1,0,-0.285695886646533,0,0,0,0,0,0,0,0,0,1,0,0
8537,173.29,0,0,11,9,412.5,0,0.634565692042543,0,0,0,1,0,0,0,0,0,0,0,0
8461,59.72,0,0,12,12,51.0,0,-0.6941560914080905,0,0,0,0,0,0,0,0,0,1,0,0
8926,49.42,0,0,16,14,70.2,0,-0.8209535630489597,0,0,0,0,0,0,0,0,0,1,0,0
2623,110.46,0,0,22,15,422.5,0,-0.0912540148907009,0,0,0,0,0,0,0,0,0,0,1,0
7589,210.97,0,0,7,20,430.0,0,1.0346572916749435,0,0,0,0,0,0,1,0,0,0,0,0
11304,89.25,0,0,7,14,1454.9,0,-0.36980858649771264,0,0,0,0,0,0,1,0,0,0,0,0
15616,113.73,1,0,12,21,335.1,0,-0.10762740811044536,0,0,0,0,0,0,0,0,1,0,0,0
5138,100.06,0,0,3,17,165.1,0,-0.23381853572679698,0,0,0,0,0,0,0,1,0,0,0,0
5262,254.62,0,0,13,13,471.9,0,1.5913199173037245,0,0,0,0,0,0,0,0,0,0,0,1
3160,55.85,0,0,19,17,366.5,0,-0.7551943927001995,0,0,0,0,0,0,1,0,0,0,0,0
6848,84.21,1,0,15,14,24.4,0,-0.4135052299439162,0,0,0,0,1,0,0,0,0,0,0,0
10188,97.6,0,0,16,11,545.3,0,-0.29137700883866363,0,0,0,0,0,0,0,0,1,0,0,0
9654,65.62,0,0,19,18,75.1,0,-0.6490323804573537,0,0,0,0,0,0,0,0,0,0,0,1
16031,26.64,0,0,11,9,214.2,0,-1.1155147854445526,0,0,0,0,0,0,0,0,0,0,1,0
343,215.48,0,0,19,17,557.2,0,1.2167202404129203,0,0,0,0,0,0,0,1,0,0,0,0
6051,162.43,0,0,18,16,340.2,0,0.5438072144779902,0,0,0,0,0,0,0,0,0,0,1,0
8120,151.75,0,0,18,10,335.3,0,0.3513474879829891,0,0,0,0,0,0,1,0,0,0,0,0
5342,142.46,0,0,14,11,633.5,0,0.29977849116660366,0,0,0,0,0,0,0,0,0,0,1,0
4350,101.94,0,0,9,13,12.4,0,-0.19536641962845816,0,0,0,0,0,0,0,0,0,0,1,0
18678,21.62,0,1,5,13,4.6,0,-1.1631836321379077,0,1,0,0,0,0,0,0,0,1,0,0
7380,70.48,0,0,7,11,17.5,0,-0.5803491548501198,0,0,1,0,0,0,0,0,0,0,0,0
10455,44.48,0,0,7,19,69.4,0,-0.8788210409306358,0,0,0,0,0,1,0,0,0,0,0,0
2965,222.4,0,0,6,15,736.1,0,1.3036872160747368,0,0,0,0,0,0,0,1,0,0,0,0
5190,178.12,0,0,1,15,459.0,0,0.6258900618765335,0,0,0,0,0,0,0,0,1,0,0,0
8039,12.97,1,0,6,15,360.0,0,-1.2731305205479397,0,0,0,0,0,0,0,0,0,0,0,1
17835,16.65,0,0,15,12,320.4,0,-1.207503482614496,0,0,0,0,0,0,1,0,0,0,0,0
15925,186.05,0,0,7,15,294.2,0,0.7785106207033166,0,0,0,0,0,0,0,0,0,0,0,1
16557,108.86,0,0,15,12,25.6,0,-0.14353865656864767,0,0,0,0,0,0,1,0,0,0,0,0
16519,122.22,0,0,6,14,384.0,0,-0.010911096257837077,0,0,0,0,0,0,0,0,1,0,0,0
4525,133.1,1,0,19,10,199.5,0,0.15085636585437934,0,0,0,0,0,0,0,0,0,0,0,1
18826,156.98,0,0,21,15,572.8,0,0.4067987943424889,0,0,0,0,1,0,0,0,0,0,0,0
3803,173.49,0,0,21,15,104.0,0,0.5751134370723351,0,0,1,0,0,0,0,0,0,0,0,0
4931,87.78,0,1,8,9,8.7,0,-0.3881472150804248,0,0,0,0,0,0,0,1,0,0,0,0
1835,64.2,1,1,11,17,234.7,0,-0.6844884413962673,0,0,0,0,0,0,0,1,0,0,0,0
11442,30.61,0,0,18,21,407.3,0,-1.0525128292202948,0,0,0,0,0,0,0,0,0,1,0,0
9249,83.7,0,0,14,15,180.2,0,-0.4338472459115989,0,0,0,0,0,0,1,0,0,0,0,0
4129,167.97,1,0,4,5,28.8,1,0.6196391690700164,0,0,0,0,0,0,0,1,0,0,0,0
15015,15.11,0,0,6,14,300.9,0,-1.243324558388593,0,0,0,0,0,0,0,0,0,1,0,0
1524,44.27,0,1,2,12,815.7,0,-0.8812272897006391,0,0,0,0,0,1,0,0,0,0,0,0
10666,93.71,0,0,21,14,293.7,0,-0.2757244349932221,0,0,0,0,0,0,0,0,0,1,0,0
16693,12.74,0,0,18,20,603.0,0,-1.3312110667657862,0,0,0,0,0,0,0,1,0,0,0,0
12151,112.15,0,0,6,7,46.0,0,-0.09854996763029562,0,0,0,0,1,0,0,0,0,0,0,0
758,46.31,0,0,1,17,187.1,0,-0.8514639092114996,0,0,1,0,0,0,0,0,0,0,0,0
18626,57.97,0,0,19,20,294.6,0,-0.7428337154015456,0,0,0,0,0,0,0,0,1,0,0,0
7246,53.14,0,0,13,17,180.5,0,-0.7978560694943723,0,0,0,0,0,0,0,0,1,0,0,0
7149,301.11,0,1,11,17,13.6,0,2.0269665276895252,0,0,0,0,0,0,0,0,1,0,0,0
19163,103.85,0,1,18,15,350.7,0,-0.2201783104783807,0,0,0,0,0,0,0,0,1,0,0,0
4382,53.68,1,0,15,14,601.2,0,-0.7685111136130274,0,0,0,0,0,0,0,0,0,1,0,0
4650,58.98,0,0,8,14,263.6,0,-0.731328005746524,0,0,0,0,0,0,0,0,1,0,0,0
11177,26.67,0,0,8,24,349.2,0,-1.1561460420592684,0,0,0,0,0,0,0,1,0,0,0,0
6583,235.8,0,0,21,12,24.5,0,1.2740443573974314,0,0,1,0,0,0,0,0,0,0,0,0
14300,149.31,0,0,15,12,299.6,0,0.3537233436600425,0,0,0,1,0,0,0,0,0,0,0,0
9276,237.08,0,0,16,14,591.3,0,1.3359274533500016,0,0,0,0,0,0,1,0,0,0,0,0
17950,67.8,0,0,11,17,602.9,0,-0.6231912798800038,0,0,0,0,0,0,0,0,0,0,0,1
2302,147.53,0,0,17,19,611.2,0,0.36173270384505773,0,0,0,0,0,0,0,0,0,0,1,0
8740,103.34,0,0,8,8,59.2,0,-0.178258747488451,0,0,0,0,0,0,0,0,0,0,1,0
18056,118.03,0,0,7,8,815.4,0,-0.03226732831733618,0,0,0,0,1,0,0,0,0,0,0,0
10897,104.78,0,1,13,16,537.8,0,-0.19061572511074787,0,0,0,0,0,0,1,0,0,0,0,0
14335,95.21,0,0,18,17,1670.4,0,-0.27987011119789273,0,0,0,1,0,0,0,0,0,0,0,0
12099,111.24,0,0,20,21,69.4,0,-0.0817225975555541,0,0,0,0,0,0,0,0,0,0,1,0
6083,184.38,0,0,15,13,605.6,0,0.7241989729907545,0,0,0,0,0,1,0,0,0,0,0,0
7111,57.74,0,0,14,15,326.0,0,-0.7454538275012039,0,0,0,0,0,0,0,0,1,0,0,0
14541,117.67,0,0,13,18,144.8,0,-0.04018605294702917,0,0,0,0,0,1,0,0,0,0,0,0
2578,108.97,0,0,16,21,81.3,0,-0.1351737978756461,0,0,0,0,0,0,0,0,0,0,0,1
11524,138.93,0,1,21,12,392.8,0,0.2809533968126137,0,0,0,0,0,0,0,0,0,1,0,0
721,66.18,0,0,16,16,122.8,0,-0.6493071052354779,0,0,0,0,0,0,0,0,1,0,0,0
19824,177.77,0,0,14,16,589.4,0,0.6803618533728312,0,0,0,0,0,0,0,0,0,0,0,1
3447,148.04,1,0,3,6,6.9,1,0.3060221284482954,0,0,0,0,1,0,0,0,0,0,0,0
19442,155.86,0,0,6,9,243.3,0,0.46352335307809994,0,0,0,0,0,0,0,0,0,0,1,0
2547,67.77,0,0,19,18,255.8,0,-0.6107472096419834,0,0,1,0,0,0,0,0,0,0,0,0
8164,126.29,1,0,6,15,213.9,0,0.09582651797398965,0,0,0,0,0,0,0,1,0,0,0,0
6842,225.83,0,0,12,18,191.4,0,1.2500514376606482,0,0,0,0,0,0,0,0,0,0,0,1
9130,107.87,0,0,7,14,1018.8,0,-0.1743833076930466,0,0,0,0,0,0,0,0,1,0,0,0
529,155.72,0,0,5,14,609.2,0,0.3925953716325691,0,0,0,0,1,0,0,0,0,0,0,0
5907,163.23,0,0,14,13,424.3,0,0.47725228000677405,0,0,0,0,1,0,0,0,0,0,0,0
15295,334.72,0,0,13,16,97.2,0,2.7152667979150857,0,0,0,0,0,0,0,1,0,0,0,0
2771,140.54,0,0,7,12,87.3,0,0.2218658964338299,0,0,0,0,0,1,0,0,0,0,0,0
16918,774.67,0,0,5,5,153.5,1,8.244330517917414,0,0,0,0,0,0,0,1,0,0,0,0
17046,18.26,0,1,10,12,387.7,0,-1.217916422968309,0,0,0,0,0,0,0,0,0,0,1,0
10472,118.55,0,0,14,14,703.7,0,-0.03173061878115971,0,0,0,0,0,0,1,0,0,0,0,0
12592,50.04,0,1,11,21,126.9,0,-0.8133210938822278,0,0,0,0,0,0,0,0,0,1,0,0
12125,84.91,0,0,10,14,65.2,0,-0.41556086106757784,0,0,0,0,0,1,0,0,0,0,0,0
13434,110.74,0,0,16,13,288.4,0,-0.12184628184826822,0,0,0,0,0,0,1,0,0,0,0,0
2449,57.35,0,0,15,13,1672.3,0,-0.7470626106292273,0,0,0,0,0,0,0,0,0,0,0,1
14510,250.59,0,0,9,17,1055.1,0,1.4620229212278866,0,0,0,0,1,0,0,0,0,0,0,0
11392,106.3,0,0,11,13,15.0,0,-0.1668232192249693,0,0,0,0,0,0,0,0,0,0,0,1
14389,57.74,0,0,11,11,8.5,1,-0.7185307510050731,0,0,0,0,0,0,0,0,0,1,0,0
8167,36.92,0,0,13,10,358.2,0,-0.9736181445389145,0,0,0,0,0,0,1,0,0,0,0,0
3098,106.7,0,0,6,21,221.3,0,-0.1877117040260916,0,0,0,0,0,0,0,0,1,0,0,0
19108,147.15,0,0,0,18,40.2,0,0.27965780488868824,0,0,1,0,0,0,0,0,0,0,0,0
7544,102.25,0,0,19,14,140.3,0,-0.21483076846270663,0,0,0,0,0,0,0,0,0,0,0,1
1266,167.73,0,0,15,10,295.7,0,0.5279787896850594,0,0,0,0,1,0,0,0,0,0,0,0
18710,63.24,0,0,15,21,54.4,0,-0.6638628174769883,0,0,0,0,0,1,0,0,0,0,0,0
19612,99.41,0,0,12,20,577.5,0,-0.2558415072011866,0,0,1,0,0,0,0,0,0,0,0,0
17174,45.03,0,0,20,16,551.7,0,-0.9254070719507499,0,0,0,0,0,0,0,1,0,0,0,0
18263,129.18,0,0,17,12,93.1,0,0.09342169010774863,0,0,0,0,1,0,0,0,0,0,0,0
14847,341.13,1,0,10,12,18.8,0,2.4555303763003744,0,0,1,0,0,0,0,0,0,0,0,0
7014,167.11,0,0,9,16,263.1,0,0.5621884729848347,0,0,0,1,0,0,0,0,0,0,0,0
12645,121.32,0,0,21,19,352.1,0,0.03336613227467918,0,0,0,0,0,0,0,1,0,0,0,0
5580,112.87,0,0,21,20,1296.5,0,-0.0951860248328238,0,0,0,0,0,1,0,0,0,0,0,0
452,117.38,0,1,19,12,61.9,0,-0.03548404748320874,0,0,0,0,0,0,0,0,0,0,0,1
19618,61.09,0,0,17,16,717.4,0,-0.7072913251800923,0,0,0,0,0,0,0,0,1,0,0,0
4303,157.98,0,1,19,12,481.7,0,0.44577681648028206,0,0,0,0,0,0,0,0,0,0,0,1
13109,141.72,0,0,22,22,583.8,0,0.21122884262624567,0,0,0,0,0,0,0,0,1,0,0,0
13209,128.59,0,0,19,20,180.4,0,0.1247317266477147,0,0,0,0,0,0,0,1,0,0,0,0
19408,46.69,0,0,21,13,10.4,0,-0.8481132614697414,0,0,0,1,0,0,0,0,0,0,0,0
13852,171.29,1,0,14,14,320.6,0,0.5504360494184236,0,0,1,0,0,0,0,0,0,0,0,0
12967,436.79,0,0,16,11,264.3,0,3.9980296889268767,0,0,0,0,0,0,0,1,0,0,0,0
14716,109.55,1,0,16,18,61.3,0,-0.12829864267616767,0,0,0,0,0,0,0,0,0,0,0,1
10286,94.61,1,0,16,19,241.9,0,-0.3096830802642657,0,0,1,0,0,0,0,0,0,0,0,0
2581,39.61,0,0,7,15,170.2,0,-0.9519870117047128,0,0,0,0,0,0,0,0,1,0,0,0
18387,101.77,0,0,4,8,322.7,0,-0.22052055207606816,0,0,0,0,0,0,0,0,0,0,0,1
18111,93.7,0,0,22,8,41.9,0,-0.31846227399468663,0,0,0,0,0,0,1,0,0,0,0,0
4517,71.98,0,0,18,10,371.4,0,-0.5614706034246093,0,0,0,0,0,0,0,0,0,0,1,0
2765,210.07,0,0,8,19,643.6,0,1.1567176815244036,0,0,0,0,0,0,0,0,0,1,0,0
2664,180.03,0,0,8,12,526.5,0,0.6484725803707804,0,0,1,0,0,0,0,0,0,0,0,0
16017,61.73,0,0,8,19,711.9,0,-0.6694121187869112,0,0,0,0,0,0,0,0,0,1,0,0
15858,40.89,0,0,22,11,1017.8,0,-0.9160401013620892,0,0,0,1,0,0,0,0,0,0,0,0
11788,717.69,0,0,3,3,82.1,1,7.328954380521079,0,0,0,0,0,0,0,0,0,0,1,0
2999,27.18,0,0,2,13,439.6,0,-1.0660450118566465,0,0,1,0,0,0,0,0,0,0,0,0
16834,57.71,0,0,9,13,151.6,0,-0.7190522656742803,0,0,0,1,0,0,0,0,0,0,0,0
17377,35.8,0,0,16,20,62.8,0,-1.002510187437435,0,0,0,0,0,0,0,0,0,0,0,1
6346,162.22,0,0,13,9,465.3,0,0.5676634079306568,0,0,0,0,0,0,0,0,0,1,0,0
14229,160.78,1,0,17,7,111.5,0,0.5236446008844103,0,0,0,0,0,0,0,0,0,0,1,0
5605,49.52,0,0,22,14,922.1,0,-0.839094355584648,0,0,0,0,0,0,0,0,1,0,0,0
2960,277.98,0,0,19,9,138.1,0,2.0021878674163194,0,0,0,0,0,0,0,1,0,0,0,0
15267,29.44,0,0,1,14,560.2,0,-1.0406946045394467,0,0,1,0,0,0,0,0,0,0,0,0
28,145.19,0,0,0,15,345.1,0,0.25075835995587475,0,0,0,0,0,0,0,0,1,0,0,0
4422,81.04,0,0,17,11,83.0,0,-0.4618976941113457,0,0,1,0,0,0,0,0,0,0,0,0
13239,70.69,0,0,17,17,215.9,0,-0.5670366826048533,0,0,0,1,0,0,0,0,0,0,0,0
589,59.47,0,0,12,13,607.1,0,-0.7439326314078846,0,0,0,0,0,0,0,1,0,0,0,0
774,32.19,0,0,9,14,103.8,0,-1.0453021016962576,0,0,0,0,0,0,0,0,0,0,0,1
13917,184.72,0,0,6,13,375.8,0,0.7684284127269461,0,0,0,1,0,0,0,0,0,0,0,0
11203,202.86,0,0,0,23,366.6,0,1.058118617168394,0,0,0,0,0,0,0,1,0,0,0,0
5590,43.62,0,1,4,11,321.1,0,-0.888675202560174,0,0,0,0,0,1,0,0,0,0,0,0
13639,33.3,0,0,14,13,434.4,0,-1.0728236361867478,0,0,0,0,0,0,0,1,0,0,0,0
10993,84.42,0,0,10,15,339.2,0,-0.4211754415309193,0,0,0,0,0,1,0,0,0,0,0,0
17154,215.53,0,1,9,11,109.7,0,1.129260470844746,0,0,0,1,0,0,0,0,0,0,0,0
10962,150.39,0,0,22,5,147.3,0,0.3160008667062664,0,0,1,0,0,0,0,0,0,0,0,0
11944,87.94,0,0,14,12,1026.9,0,-0.38084212881466994,0,0,0,0,0,1,0,0,0,0,0,0
425,64.44,0,0,13,18,8.7,0,-0.6501128245055396,0,0,0,0,0,1,0,0,0,0,0,0
10968,98.48,0,0,16,17,1414.5,0,-0.2633082574184026,0,0,0,0,0,0,1,0,0,0,0,0
8720,120.59,0,0,17,22,50.3,0,0.05518003468702711,0,0,0,0,0,0,0,0,0,1,0,0
5849,152.63,0,0,21,9,1158.5,0,0.3615013655116773,0,0,0,0,0,0,1,0,0,0,0,0
15461,189.02,0,0,12,8,269.4,0,0.7679715432518807,0,0,0,0,1,0,0,0,0,0,0,0
10119,30.44,0,0,17,12,50.7,0,-1.0690796753502476,0,0,0,0,0,0,0,0,0,0,1,0
512,206.64,0,0,10,13,214.1,0,1.0840430611277845,0,0,0,0,0,0,0,0,0,0,1,0
10779,174.54,0,0,10,12,123.9,0,0.5868912811798835,0,0,1,0,0,0,0,0,0,0,0,0
4718,82.59,1,1,20,17,928.5,0,-0.4317667734280988,0,0,0,0,1,0,0,0,0,0,0,0
25,27.75,0,0,11,10,158.3,0,-1.1425731614646497,0,0,0,0,0,0,0,1,0,0,0,0
14832,129.22,0,1,10,9,396.9,0,0.13798879178539386,0,0,0,0,0,0,0,0,0,0,1,0
4079,105.17,0,1,21,14,131.9,0,-0.1632233309689641,0,0,0,1,0,0,0,0,0,0,0,0
5246,138.26,0,0,7,15,239.0,0,0.1956931608670743,0,0,0,0,0,0,1,0,0,0,0,0
17656,84.33,0,0,0,17,524.0,0,-0.422206691003778,0,0,0,0,0,1,0,0,0,0,0,0
15406,186.14,0,0,10,15,593.6,0,0.7850587769764518,0,0,0,1,0,0,0,0,0,0,0,0
16250,29.8,0,1,9,15,367.2,0,-1.0736324826044532,0,0,0,0,0,0,0,0,0,0,0,1
5333,185.79,0,0,17,14,100.4,0,0.7441179323881584,0,0,0,0,0,0,1,0,0,0,0,0
3543,169.96,0,1,20,16,349.5,0,0.5329330412973482,0,0,0,0,0,0,0,0,1,0,0,0
3192,110.71,1,0,17,14,60.8,0,-0.09834148734765254,0,0,0,1,0,0,0,0,0,0,0,0
11463,42.45,1,0,4,8,65.3,1,-0.9196343231698001,0,0,0,0,0,0,0,0,1,0,0,0
14483,91.06,0,0,12,13,156.5,0,-0.3658793268028636,0,0,0,0,0,0,0,0,1,0,0,0
9243,103.56,0,0,9,15,641.1,0,-0.1953812383272892,0,0,0,0,1,0,0,0,0,0,0,0
9711,30.69,0,0,8,18,645.4,0,-1.045502982043151,0,0,0,0,0,0,1,0,0,0,0,0
16917,159.7,0,0,20,16,153.4,0,0.4430785406569342,0,0,0,0,0,0,1,0,0,0,0,0
18610,92.86,0,1,10,12,1496.9,0,-0.31599760578454544,0,0,0,0,1,0,0,0,0,0,0,0
269,9.54,0,1,6,9,334.3,0,-1.3118936765477818,0,0,0,0,0,0,0,0,0,1,0,0
18187,19.45,0,0,8,17,534.1,0,-1.1898972742214695,0,0,0,0,0,0,0,0,0,1,0,0
4856,69.27,0,0,17,8,264.9,0,-0.5765914453721389,0,0,0,0,0,0,0,0,0,1,0,0
14115,46.61,0,0,16,19,823.9,0,-0.8480988108950572,0,0,1,0,0,0,0,0,0,0,0,0
773,226.57,1,0,12,20,882.5,0,1.3275829938065995,0,0,0,0,0,0,0,0,0,0,1,0
17572,26.46,0,0,16,10,447.4,0,-1.0943108251640048,0,0,0,0,0,0,1,0,0,0,0,0
4998,108.33,0,0,10,14,607.4,0,-0.1557859172589645,0,0,1,0,0,0,0,0,0,0,0,0
7464,123.65,0,0,15,5,601.5,0,0.05320563475699974,0,0,0,1,0,0,0,0,0,0,0,0
8660,141.88,0,0,14,12,181.2,0,0.21305152930426888,0,0,0,0,0,0,0,0,1,0,0,0
3167,130.22,0,0,22,11,65.7,0,0.10514515012228559,0,0,0,0,1,0,0,0,0,0,0,0
6587,111.75,1,0,11,10,325.1,0,-0.07549051699026574,0,0,0,0,0,0,0,0,0,0,1,0
4138,80.35,0,0,19,13,355.3,0,-0.45919116355899575,0,0,0,0,0,0,0,0,0,0,1,0
13540,104.2,0,0,20,12,80.9,0,-0.19171602253342565,0,0,0,0,0,0,0,0,0,0,0,1
13004,45.68,0,0,6,7,1163.5,0,-0.8725409091396995,0,0,0,0,0,0,1,0,0,0,0,0
14887,62.64,0,0,7,16,733.9,0,-0.6756032161300851,0,0,0,0,0,0,0,0,0,0,1,0
712,90.63,0,0,5,12,1046.2,1,-0.35232989128906994,0,0,0,0,0,0,0,1,0,0,0,0
14439,139.79,0,0,16,18,37.2,0,0.2422296340436368,0,0,0,1,0,0,0,0,0,0,0,0
15935,124.1,0,1,13,12,549.1,0,0.036157096959817496,0,0,0,0,1,0,0,0,0,0,0,0
7891,278.19,0,0,7,16,228.2,0,1.9953044551337253,0,0,0,0,0,0,0,0,0,1,0,0
12555,81.69,0,0,14,9,317.0,0,-0.44191207536375593,0,0,0,0,1,0,0,0,0,0,0,0
2095,169.93,0,0,13,13,684.1,0,0.5611173669279357,0,0,0,0,0,0,1,0,0,0,0,0
1554,107.63,0,0,15,14,84.2,0,-0.12583595214514373,0,0,0,0,0,0,0,0,0,0,1,0
16814,72.76,1,0,22,15,74.1,0,-0.5769107952018817,0,0,0,0,0,0,0,1,0,0,0,0
2799,72.4,1,0,22,18,10.9,0,-0.5686641869186229,0,0,0,0,0,0,0,0,0,0,0,1
16472,44.78,0,0,16,20,62.3,0,-0.9285489424587635,0,0,0,0,0,0,0,1,0,0,0,0
158,40.56,0,0,4,10,247.2,0,-0.923737684637368,0,0,0,0,0,1,0,0,0,0,0,0
1389,87.4,0,0,10,13,49.3,0,-0.35340327441592917,0,0,0,0,0,0,0,0,0,1,0,0
13148,128.98,0,0,19,21,407.4,0,0.13505604798996398,0,0,0,0,0,0,0,0,0,0,1,0
12520,116.49,0,0,22,18,490.1,0,-0.04962706718501612,0,0,0,0,1,0,0,0,0,0,0,0
4870,140.74,0,1,19,14,793.9,0,0.2774266333371756,0,0,0,0,0,0,0,1,0,0,0,0
4075,139.18,0,0,14,18,216.8,0,0.2229269582902914,0,0,0,0,0,0,0,0,0,0,0,1
2047,89.57,0,0,19,14,920.9,0,-0.3656514222430476,0,0,0,0,0,0,0,1,0,0,0,0
18296,47.83,0,0,20,11,347.2,0,-0.8236008792985873,0,0,0,0,1,0,0,0,0,0,0,0
4911,46.91,0,0,5,10,249.8,0,-0.8518527527400842,0,0,0,0,0,0,0,0,0,1,0,0
12155,103.2,0,0,16,11,73.1,0,-0.19435664214614617,0,0,0,0,0,0,0,1,0,0,0,0
6090,148.06,0,0,7,21,122.8,0,0.3694206018118136,0,0,0,0,0,0,0,1,0,0,0,0
3833,102.04,0,0,9,11,602.9,0,-0.19414444304702896,0,0,0,0,0,0,0,0,0,0,1,0
165,174.67,0,0,19,15,10.1,0,0.6158098436165519,0,0,0,0,0,0,1,0,0,0,0,0
10133,42.66,0,0,6,13,123.9,0,-0.9172420469048947,0,0,0,0,0,0,0,0,1,0,0,0
15782,166.63,0,1,8,17,676.4,0,0.6219524224875727,0,0,0,0,0,0,0,0,0,1,0,0
16616,108.11,0,0,9,12,6.7,0,-0.11997046455428412,0,0,0,0,0,0,0,0,0,0,1,0
5591,161.37,0,0,16,11,190.2,0,0.4623478309670587,0,0,0,0,0,0,1,0,0,0,0,0
17293,28.36,0,0,14,13,9.7,0,-1.0802113060350478,0,0,0,0,0,0,0,0,0,1,0,0
7776,112.52,0,0,15,15,1181.5,0,-0.0660812973132619,0,0,0,0,0,0,0,0,0,0,1,0
2862,103.18,0,0,17,14,21.1,0,-0.1802139100187375,0,0,0,0,0,0,0,0,0,0,1,0
9351,81.45,0,0,8,8,214.2,0,-0.47535444540163463,0,0,0,0,0,0,0,0,1,0,0,0
9202,122.07,0,0,2,20,381.2,0,0.013273804816057663,0,0,0,0,1,0,0,0,0,0,0,0
15984,62.14,0,0,18,16,184.3,0,-0.6764669777008162,0,0,0,0,0,1,0,0,0,0,0,0
16859,53.76,0,1,6,14,332.8,0,-0.7675262788818362,0,0,0,0,0,0,0,0,0,1,0,0
